RunID,Mode,Lambda1,Lambda2,Gamma,GraphK,Tol,ACC,NMI,Purity,TimeSec,Status
5944,4,0.100000,0.010000,10.00,7,1.0e-04,0.490000,0.685198,0.522500,8.80,Success
5945,5,0.100000,0.010000,10.00,7,1.0e-04,0.287500,0.514478,0.307500,8.71,Success
5946,1,1.000000,0.010000,10.00,7,1.0e-04,0.190000,0.430613,0.195000,8.97,Success
5947,2,1.000000,0.010000,10.00,7,1.0e-04,0.197500,0.443002,0.210000,8.95,Success
5948,3,1.000000,0.010000,10.00,7,1.0e-04,0.190000,0.426819,0.195000,8.92,Success
5949,4,1.000000,0.010000,10.00,7,1.0e-04,0.210000,0.447460,0.217500,8.92,Success
5950,5,1.000000,0.010000,10.00,7,1.0e-04,0.190000,0.429313,0.192500,9.17,Success
5951,1,0.000100,0.100000,10.00,7,1.0e-04,0.200000,0.440400,0.217500,4.69,Success
5952,2,0.000100,0.100000,10.00,7,1.0e-04,0.305000,0.547618,0.337500,6.44,Success
5953,3,0.000100,0.100000,10.00,7,1.0e-04,0.237500,0.477197,0.262500,5.25,Success
5954,4,0.000100,0.100000,10.00,7,1.0e-04,0.245000,0.484850,0.260000,5.77,Success
5955,5,0.000100,0.100000,10.00,7,1.0e-04,0.185000,0.427649,0.192500,4.51,Success
5956,1,0.001000,0.100000,10.00,7,1.0e-04,0.197500,0.440016,0.220000,4.91,Success
5957,2,0.001000,0.100000,10.00,7,1.0e-04,0.327500,0.555490,0.352500,6.49,Success
5958,3,0.001000,0.100000,10.00,7,1.0e-04,0.240000,0.479876,0.267500,5.31,Success
5959,4,0.001000,0.100000,10.00,7,1.0e-04,0.250000,0.487935,0.262500,5.65,Success
5960,5,0.001000,0.100000,10.00,7,1.0e-04,0.185000,0.427649,0.192500,4.51,Success
5961,1,0.010000,0.100000,10.00,7,1.0e-04,0.195000,0.445406,0.215000,4.75,Success
5962,2,0.010000,0.100000,10.00,7,1.0e-04,0.310000,0.552385,0.342500,6.74,Success
5963,3,0.010000,0.100000,10.00,7,1.0e-04,0.240000,0.476927,0.267500,5.12,Success
5964,4,0.010000,0.100000,10.00,7,1.0e-04,0.250000,0.487113,0.265000,5.38,Success
5965,5,0.010000,0.100000,10.00,7,1.0e-04,0.187500,0.439644,0.205000,4.48,Success
5966,1,0.100000,0.100000,10.00,7,1.0e-04,0.190000,0.437620,0.212500,3.35,Success
5967,2,0.100000,0.100000,10.00,7,1.0e-04,0.262500,0.492824,0.282500,3.62,Success
5968,3,0.100000,0.100000,10.00,7,1.0e-04,0.225000,0.463898,0.245000,3.54,Success
5969,4,0.100000,0.100000,10.00,7,1.0e-04,0.240000,0.468409,0.252500,3.53,Success
5970,5,0.100000,0.100000,10.00,7,1.0e-04,0.177500,0.421188,0.190000,3.45,Success
5971,1,1.000000,0.100000,10.00,7,1.0e-04,0.175000,0.404176,0.180000,8.83,Success
5972,2,1.000000,0.100000,10.00,7,1.0e-04,0.215000,0.455873,0.237500,8.91,Success
5973,3,1.000000,0.100000,10.00,7,1.0e-04,0.205000,0.430450,0.217500,8.79,Success
5974,4,1.000000,0.100000,10.00,7,1.0e-04,0.225000,0.453264,0.235000,9.15,Success
5975,5,1.000000,0.100000,10.00,7,1.0e-04,0.195000,0.418103,0.202500,8.84,Success
5976,1,0.000100,1.000000,10.00,7,1.0e-04,0.180000,0.425100,0.190000,4.14,Success
5977,2,0.000100,1.000000,10.00,7,1.0e-04,0.177500,0.415432,0.185000,4.39,Success
5978,3,0.000100,1.000000,10.00,7,1.0e-04,0.195000,0.420460,0.202500,4.30,Success
5979,4,0.000100,1.000000,10.00,7,1.0e-04,0.175000,0.416207,0.190000,4.33,Success
5980,5,0.000100,1.000000,10.00,7,1.0e-04,0.172500,0.418156,0.182500,4.29,Success
5981,1,0.001000,1.000000,10.00,7,1.0e-04,0.180000,0.425100,0.190000,4.15,Success
5982,2,0.001000,1.000000,10.00,7,1.0e-04,0.177500,0.415432,0.185000,4.42,Success
5983,3,0.001000,1.000000,10.00,7,1.0e-04,0.195000,0.420460,0.202500,4.38,Success
5984,4,0.001000,1.000000,10.00,7,1.0e-04,0.175000,0.416207,0.190000,4.26,Success
5985,5,0.001000,1.000000,10.00,7,1.0e-04,0.172500,0.418156,0.182500,4.32,Success
5986,1,0.010000,1.000000,10.00,7,1.0e-04,0.172500,0.414400,0.180000,4.15,Success
5987,2,0.010000,1.000000,10.00,7,1.0e-04,0.177500,0.415432,0.185000,4.53,Success
5988,3,0.010000,1.000000,10.00,7,1.0e-04,0.170000,0.409267,0.175000,4.40,Success
5989,4,0.010000,1.000000,10.00,7,1.0e-04,0.177500,0.415668,0.187500,4.41,Success
5990,5,0.010000,1.000000,10.00,7,1.0e-04,0.172500,0.419014,0.182500,4.25,Success
5991,1,0.100000,1.000000,10.00,7,1.0e-04,0.172500,0.419667,0.182500,4.14,Success
5992,2,0.100000,1.000000,10.00,7,1.0e-04,0.180000,0.417515,0.185000,4.33,Success
5993,3,0.100000,1.000000,10.00,7,1.0e-04,0.180000,0.415566,0.187500,4.37,Success
5994,4,0.100000,1.000000,10.00,7,1.0e-04,0.175000,0.415630,0.182500,4.26,Success
5995,5,0.100000,1.000000,10.00,7,1.0e-04,0.177500,0.416718,0.187500,4.27,Success
5996,1,1.000000,1.000000,10.00,7,1.0e-04,0.177500,0.418495,0.190000,3.23,Success
5997,2,1.000000,1.000000,10.00,7,1.0e-04,0.172500,0.417319,0.182500,3.19,Success
5998,3,1.000000,1.000000,10.00,7,1.0e-04,0.185000,0.426163,0.192500,3.24,Success
5999,4,1.000000,1.000000,10.00,7,1.0e-04,0.195000,0.425250,0.205000,3.12,Success
6000,5,1.000000,1.000000,10.00,7,1.0e-04,0.177500,0.418741,0.185000,3.12,Success
6001,1,0.000100,0.000100,1.10,9,1.0e-04,0.550000,0.764400,0.595000,8.95,Success
6002,2,0.000100,0.000100,1.10,9,1.0e-04,0.645000,0.827106,0.682500,9.39,Success
6003,3,0.000100,0.000100,1.10,9,1.0e-04,0.710000,0.860337,0.747500,9.05,Success
6004,4,0.000100,0.000100,1.10,9,1.0e-04,0.712500,0.867649,0.745000,8.93,Success
6005,5,0.000100,0.000100,1.10,9,1.0e-04,0.567500,0.782127,0.615000,8.86,Success
6006,1,0.001000,0.000100,1.10,9,1.0e-04,0.482500,0.715804,0.510000,8.85,Success
6007,2,0.001000,0.000100,1.10,9,1.0e-04,0.675000,0.844780,0.702500,8.87,Success
6008,3,0.001000,0.000100,1.10,9,1.0e-04,0.670000,0.837639,0.697500,8.88,Success
6009,4,0.001000,0.000100,1.10,9,1.0e-04,0.605000,0.825073,0.660000,9.00,Success
6010,5,0.001000,0.000100,1.10,9,1.0e-04,0.537500,0.752826,0.582500,5.39,Success
6011,1,0.010000,0.000100,1.10,9,1.0e-04,0.257500,0.467709,0.265000,8.86,Success
6012,2,0.010000,0.000100,1.10,9,1.0e-04,0.567500,0.770199,0.600000,8.82,Success
6013,3,0.010000,0.000100,1.10,9,1.0e-04,0.405000,0.624354,0.427500,8.88,Success
6014,4,0.010000,0.000100,1.10,9,1.0e-04,0.412500,0.619948,0.430000,8.90,Success
6015,5,0.010000,0.000100,1.10,9,1.0e-04,0.165000,0.374710,0.210000,8.81,Success
6016,1,0.100000,0.000100,1.10,9,1.0e-04,0.222500,0.466003,0.240000,8.88,Success
6017,2,0.100000,0.000100,1.10,9,1.0e-04,0.267500,0.512948,0.285000,9.00,Success
6018,3,0.100000,0.000100,1.10,9,1.0e-04,0.227500,0.462943,0.237500,8.89,Success
6019,4,0.100000,0.000100,1.10,9,1.0e-04,0.260000,0.486104,0.277500,8.84,Success
6020,5,0.100000,0.000100,1.10,9,1.0e-04,0.232500,0.476309,0.245000,8.83,Success
6021,1,1.000000,0.000100,1.10,9,1.0e-04,0.215000,0.447948,0.230000,8.83,Success
6022,2,1.000000,0.000100,1.10,9,1.0e-04,0.245000,0.477383,0.265000,8.91,Success
6023,3,1.000000,0.000100,1.10,9,1.0e-04,0.205000,0.452106,0.227500,8.85,Success
6024,4,1.000000,0.000100,1.10,9,1.0e-04,0.247500,0.470143,0.260000,8.80,Success
6025,5,1.000000,0.000100,1.10,9,1.0e-04,0.212500,0.448153,0.215000,9.16,Success
6026,1,0.000100,0.001000,1.10,9,1.0e-04,0.627500,0.822934,0.665000,8.80,Success
6027,2,0.000100,0.001000,1.10,9,1.0e-04,0.670000,0.828615,0.700000,8.96,Success
6028,3,0.000100,0.001000,1.10,9,1.0e-04,0.747500,0.869625,0.767500,8.87,Success
6029,4,0.000100,0.001000,1.10,9,1.0e-04,0.712500,0.857442,0.742500,8.90,Success
6030,5,0.000100,0.001000,1.10,9,1.0e-04,0.587500,0.781197,0.622500,8.82,Success
6031,1,0.001000,0.001000,1.10,9,1.0e-04,0.590000,0.781395,0.617500,8.83,Success
6032,2,0.001000,0.001000,1.10,9,1.0e-04,0.627500,0.814912,0.657500,9.25,Success
6033,3,0.001000,0.001000,1.10,9,1.0e-04,0.755000,0.878109,0.775000,8.88,Success
6034,4,0.001000,0.001000,1.10,9,1.0e-04,0.745000,0.869461,0.767500,8.91,Success
6035,5,0.001000,0.001000,1.10,9,1.0e-04,0.510000,0.760451,0.565000,8.79,Success
6036,1,0.010000,0.001000,1.10,9,1.0e-04,0.057500,0.241514,0.122500,8.73,Success
6037,2,0.010000,0.001000,1.10,9,1.0e-04,0.717500,0.864066,0.745000,8.91,Success
6038,3,0.010000,0.001000,1.10,9,1.0e-04,0.142500,0.429028,0.252500,8.84,Success
6039,4,0.010000,0.001000,1.10,9,1.0e-04,0.330000,0.561827,0.375000,8.95,Success
6040,5,0.010000,0.001000,1.10,9,1.0e-04,0.155000,0.330659,0.192500,8.99,Success
6041,1,0.100000,0.001000,1.10,9,1.0e-04,0.225000,0.431539,0.255000,8.94,Success
6042,2,0.100000,0.001000,1.10,9,1.0e-04,0.212500,0.525429,0.332500,8.82,Success
6043,3,0.100000,0.001000,1.10,9,1.0e-04,0.270000,0.507206,0.292500,8.85,Success
6044,4,0.100000,0.001000,1.10,9,1.0e-04,0.265000,0.507717,0.282500,8.93,Success
6045,5,0.100000,0.001000,1.10,9,1.0e-04,0.195000,0.437607,0.247500,9.19,Success
6046,1,1.000000,0.001000,1.10,9,1.0e-04,0.222500,0.458084,0.240000,8.78,Success
6047,2,1.000000,0.001000,1.10,9,1.0e-04,0.230000,0.472419,0.242500,9.29,Success
6048,3,1.000000,0.001000,1.10,9,1.0e-04,0.242500,0.474207,0.255000,8.97,Success
6049,4,1.000000,0.001000,1.10,9,1.0e-04,0.252500,0.488216,0.257500,8.89,Success
6050,5,1.000000,0.001000,1.10,9,1.0e-04,0.210000,0.446668,0.222500,8.93,Success
6051,1,0.000100,0.010000,1.10,9,1.0e-04,0.590000,0.789142,0.620000,8.85,Success
6052,2,0.000100,0.010000,1.10,9,1.0e-04,0.690000,0.850827,0.722500,8.86,Success
6053,3,0.000100,0.010000,1.10,9,1.0e-04,0.700000,0.849107,0.727500,8.95,Success
6054,4,0.000100,0.010000,1.10,9,1.0e-04,0.647500,0.845290,0.687500,9.02,Success
6055,5,0.000100,0.010000,1.10,9,1.0e-04,0.502500,0.731737,0.572500,8.83,Success
6056,1,0.001000,0.010000,1.10,9,1.0e-04,0.565000,0.769996,0.610000,8.86,Success
6057,2,0.001000,0.010000,1.10,9,1.0e-04,0.730000,0.863298,0.747500,8.89,Success
6058,3,0.001000,0.010000,1.10,9,1.0e-04,0.692500,0.841349,0.717500,9.73,Success
6059,4,0.001000,0.010000,1.10,9,1.0e-04,0.710000,0.850472,0.750000,8.85,Success
6060,5,0.001000,0.010000,1.10,9,1.0e-04,0.517500,0.724424,0.547500,8.82,Success
6061,1,0.010000,0.010000,1.10,9,1.0e-04,0.602500,0.804562,0.655000,8.94,Success
6062,2,0.010000,0.010000,1.10,9,1.0e-04,0.712500,0.849442,0.735000,9.03,Success
6063,3,0.010000,0.010000,1.10,9,1.0e-04,0.732500,0.866706,0.750000,8.87,Success
6064,4,0.010000,0.010000,1.10,9,1.0e-04,0.690000,0.851865,0.712500,8.77,Success
6065,5,0.010000,0.010000,1.10,9,1.0e-04,0.507500,0.717977,0.547500,8.76,Success
6066,1,0.100000,0.010000,1.10,9,1.0e-04,0.072500,0.272687,0.137500,8.87,Success
6067,2,0.100000,0.010000,1.10,9,1.0e-04,0.717500,0.875607,0.762500,8.87,Success
6068,3,0.100000,0.010000,1.10,9,1.0e-04,0.127500,0.322634,0.175000,8.81,Success
6069,4,0.100000,0.010000,1.10,9,1.0e-04,0.060000,0.271445,0.132500,8.97,Success
6070,5,0.100000,0.010000,1.10,9,1.0e-04,0.075000,0.272069,0.142500,8.66,Success
6071,1,1.000000,0.010000,1.10,9,1.0e-04,0.180000,0.385374,0.225000,8.83,Success
6072,2,1.000000,0.010000,1.10,9,1.0e-04,0.217500,0.444081,0.277500,8.82,Success
6073,3,1.000000,0.010000,1.10,9,1.0e-04,0.212500,0.436871,0.247500,8.87,Success
6074,4,1.000000,0.010000,1.10,9,1.0e-04,0.227500,0.463410,0.247500,8.92,Success
6075,5,1.000000,0.010000,1.10,9,1.0e-04,0.140000,0.402469,0.200000,8.74,Success
6076,1,0.000100,0.100000,1.10,9,1.0e-04,0.482500,0.701969,0.512500,8.97,Success
6077,2,0.000100,0.100000,1.10,9,1.0e-04,0.672500,0.840036,0.705000,8.98,Success
6078,3,0.000100,0.100000,1.10,9,1.0e-04,0.702500,0.843335,0.722500,7.73,Success
6079,4,0.000100,0.100000,1.10,9,1.0e-04,0.600000,0.789374,0.637500,8.87,Success
6080,5,0.000100,0.100000,1.10,9,1.0e-04,0.445000,0.657166,0.472500,5.15,Success
6081,1,0.001000,0.100000,1.10,9,1.0e-04,0.480000,0.695146,0.517500,8.95,Success
6082,2,0.001000,0.100000,1.10,9,1.0e-04,0.682500,0.842688,0.712500,8.86,Success
6083,3,0.001000,0.100000,1.10,9,1.0e-04,0.605000,0.817241,0.662500,8.83,Success
6084,4,0.001000,0.100000,1.10,9,1.0e-04,0.657500,0.818448,0.685000,7.51,Success
6085,5,0.001000,0.100000,1.10,9,1.0e-04,0.427500,0.656448,0.475000,8.86,Success
6086,1,0.010000,0.100000,1.10,9,1.0e-04,0.465000,0.688665,0.495000,8.95,Success
6087,2,0.010000,0.100000,1.10,9,1.0e-04,0.705000,0.838518,0.727500,8.92,Success
6088,3,0.010000,0.100000,1.10,9,1.0e-04,0.670000,0.826119,0.705000,8.98,Success
6089,4,0.010000,0.100000,1.10,9,1.0e-04,0.625000,0.796927,0.662500,8.89,Success
6090,5,0.010000,0.100000,1.10,9,1.0e-04,0.422500,0.671937,0.480000,8.64,Success
6091,1,0.100000,0.100000,1.10,9,1.0e-04,0.475000,0.712777,0.515000,9.26,Success
6092,2,0.100000,0.100000,1.10,9,1.0e-04,0.670000,0.822292,0.705000,9.08,Success
6093,3,0.100000,0.100000,1.10,9,1.0e-04,0.667500,0.823114,0.702500,8.88,Success
6094,4,0.100000,0.100000,1.10,9,1.0e-04,0.607500,0.792339,0.645000,8.94,Success
6095,5,0.100000,0.100000,1.10,9,1.0e-04,0.437500,0.658038,0.487500,8.86,Success
6096,1,1.000000,0.100000,1.10,9,1.0e-04,0.202500,0.416674,0.222500,8.80,Success
6097,2,1.000000,0.100000,1.10,9,1.0e-04,0.695000,0.845673,0.715000,8.88,Success
6098,3,1.000000,0.100000,1.10,9,1.0e-04,0.150000,0.345257,0.185000,8.85,Success
6099,4,1.000000,0.100000,1.10,9,1.0e-04,0.060000,0.262404,0.132500,8.96,Success
6100,5,1.000000,0.100000,1.10,9,1.0e-04,0.200000,0.441069,0.222500,8.80,Success
6101,1,0.000100,1.000000,1.10,9,1.0e-04,0.370000,0.599183,0.400000,5.16,Success
6102,2,0.000100,1.000000,1.10,9,1.0e-04,0.752500,0.882246,0.785000,6.90,Success
6103,3,0.000100,1.000000,1.10,9,1.0e-04,0.565000,0.748932,0.605000,5.43,Success
6104,4,0.000100,1.000000,1.10,9,1.0e-04,0.507500,0.719924,0.545000,6.37,Success
6105,5,0.000100,1.000000,1.10,9,1.0e-04,0.470000,0.692805,0.512500,8.79,Success
6106,1,0.001000,1.000000,1.10,9,1.0e-04,0.402500,0.627761,0.440000,4.79,Success
6107,2,0.001000,1.000000,1.10,9,1.0e-04,0.730000,0.872907,0.765000,6.47,Success
6108,3,0.001000,1.000000,1.10,9,1.0e-04,0.540000,0.729630,0.572500,5.61,Success
6109,4,0.001000,1.000000,1.10,9,1.0e-04,0.522500,0.724379,0.567500,6.40,Success
6110,5,0.001000,1.000000,1.10,9,1.0e-04,0.550000,0.734589,0.577500,9.00,Success
6111,1,0.010000,1.000000,1.10,9,1.0e-04,0.372500,0.630239,0.420000,5.93,Success
6112,2,0.010000,1.000000,1.10,9,1.0e-04,0.745000,0.876533,0.777500,6.87,Success
6113,3,0.010000,1.000000,1.10,9,1.0e-04,0.607500,0.776937,0.640000,5.55,Success
6114,4,0.010000,1.000000,1.10,9,1.0e-04,0.492500,0.703905,0.537500,5.32,Success
6115,5,0.010000,1.000000,1.10,9,1.0e-04,0.470000,0.701141,0.505000,9.37,Success
6116,1,0.100000,1.000000,1.10,9,1.0e-04,0.402500,0.623744,0.432500,5.26,Success
6117,2,0.100000,1.000000,1.10,9,1.0e-04,0.732500,0.871335,0.772500,7.22,Success
6118,3,0.100000,1.000000,1.10,9,1.0e-04,0.572500,0.752363,0.592500,6.28,Success
6119,4,0.100000,1.000000,1.10,9,1.0e-04,0.535000,0.733470,0.565000,6.61,Success
6120,5,0.100000,1.000000,1.10,9,1.0e-04,0.475000,0.691359,0.507500,9.30,Success
6121,1,1.000000,1.000000,1.10,9,1.0e-04,0.360000,0.606704,0.397500,4.30,Success
6122,2,1.000000,1.000000,1.10,9,1.0e-04,0.695000,0.856951,0.725000,7.85,Success
6123,3,1.000000,1.000000,1.10,9,1.0e-04,0.535000,0.726826,0.577500,5.04,Success
6124,4,1.000000,1.000000,1.10,9,1.0e-04,0.492500,0.701799,0.520000,5.65,Success
6125,5,1.000000,1.000000,1.10,9,1.0e-04,0.537500,0.727931,0.570000,9.00,Success
6126,1,0.000100,0.000100,1.30,9,1.0e-04,0.617500,0.797932,0.645000,8.79,Success
6127,2,0.000100,0.000100,1.30,9,1.0e-04,0.687500,0.849522,0.717500,8.83,Success
6128,3,0.000100,0.000100,1.30,9,1.0e-04,0.645000,0.832404,0.680000,9.20,Success
6129,4,0.000100,0.000100,1.30,9,1.0e-04,0.665000,0.851537,0.702500,8.89,Success
6130,5,0.000100,0.000100,1.30,9,1.0e-04,0.590000,0.793176,0.630000,8.82,Success
6131,1,0.001000,0.000100,1.30,9,1.0e-04,0.555000,0.759515,0.582500,6.25,Success
6132,2,0.001000,0.000100,1.30,9,1.0e-04,0.650000,0.831706,0.675000,8.92,Success
6133,3,0.001000,0.000100,1.30,9,1.0e-04,0.637500,0.828507,0.675000,8.90,Success
6134,4,0.001000,0.000100,1.30,9,1.0e-04,0.660000,0.831069,0.685000,8.89,Success
6135,5,0.001000,0.000100,1.30,9,1.0e-04,0.535000,0.745410,0.567500,9.33,Success
6136,1,0.010000,0.000100,1.30,9,1.0e-04,0.215000,0.434620,0.277500,9.33,Success
6137,2,0.010000,0.000100,1.30,9,1.0e-04,0.550000,0.768512,0.590000,9.32,Success
6138,3,0.010000,0.000100,1.30,9,1.0e-04,0.262500,0.527304,0.357500,9.29,Success
6139,4,0.010000,0.000100,1.30,9,1.0e-04,0.470000,0.713103,0.512500,9.37,Success
6140,5,0.010000,0.000100,1.30,9,1.0e-04,0.180000,0.390610,0.232500,8.87,Success
6141,1,0.100000,0.000100,1.30,9,1.0e-04,0.232500,0.475281,0.252500,8.97,Success
6142,2,0.100000,0.000100,1.30,9,1.0e-04,0.537500,0.756335,0.567500,8.84,Success
6143,3,0.100000,0.000100,1.30,9,1.0e-04,0.290000,0.528377,0.305000,9.25,Success
6144,4,0.100000,0.000100,1.30,9,1.0e-04,0.277500,0.522234,0.295000,9.19,Success
6145,5,0.100000,0.000100,1.30,9,1.0e-04,0.242500,0.480379,0.262500,9.31,Success
6146,1,1.000000,0.000100,1.30,9,1.0e-04,0.232500,0.466106,0.245000,9.37,Success
6147,2,1.000000,0.000100,1.30,9,1.0e-04,0.252500,0.499138,0.275000,9.30,Success
6148,3,1.000000,0.000100,1.30,9,1.0e-04,0.220000,0.459358,0.227500,9.47,Success
6149,4,1.000000,0.000100,1.30,9,1.0e-04,0.237500,0.469039,0.255000,9.35,Success
6150,5,1.000000,0.000100,1.30,9,1.0e-04,0.232500,0.459641,0.242500,9.49,Success
6151,1,0.000100,0.001000,1.30,9,1.0e-04,0.575000,0.793404,0.625000,9.83,Success
6152,2,0.000100,0.001000,1.30,9,1.0e-04,0.705000,0.855613,0.732500,9.34,Success
6153,3,0.000100,0.001000,1.30,9,1.0e-04,0.682500,0.839250,0.710000,9.30,Success
6154,4,0.000100,0.001000,1.30,9,1.0e-04,0.690000,0.851645,0.730000,9.27,Success
6155,5,0.000100,0.001000,1.30,9,1.0e-04,0.555000,0.760493,0.582500,9.13,Success
6156,1,0.001000,0.001000,1.30,9,1.0e-04,0.550000,0.767660,0.600000,8.86,Success
6157,2,0.001000,0.001000,1.30,9,1.0e-04,0.665000,0.851361,0.700000,9.12,Success
6158,3,0.001000,0.001000,1.30,9,1.0e-04,0.730000,0.860594,0.760000,8.79,Success
6159,4,0.001000,0.001000,1.30,9,1.0e-04,0.732500,0.866531,0.752500,8.81,Success
6160,5,0.001000,0.001000,1.30,9,1.0e-04,0.535000,0.764702,0.575000,8.84,Success
6161,1,0.010000,0.001000,1.30,9,1.0e-04,0.182500,0.409767,0.207500,8.85,Success
6162,2,0.010000,0.001000,1.30,9,1.0e-04,0.650000,0.835731,0.687500,8.89,Success
6163,3,0.010000,0.001000,1.30,9,1.0e-04,0.090000,0.315476,0.167500,8.77,Success
6164,4,0.010000,0.001000,1.30,9,1.0e-04,0.277500,0.578964,0.382500,9.01,Success
6165,5,0.010000,0.001000,1.30,9,1.0e-04,0.152500,0.350640,0.187500,8.90,Success
6166,1,0.100000,0.001000,1.30,9,1.0e-04,0.247500,0.469424,0.280000,9.25,Success
6167,2,0.100000,0.001000,1.30,9,1.0e-04,0.222500,0.525005,0.335000,9.38,Success
6168,3,0.100000,0.001000,1.30,9,1.0e-04,0.320000,0.560938,0.350000,8.97,Success
6169,4,0.100000,0.001000,1.30,9,1.0e-04,0.372500,0.596136,0.402500,8.82,Success
6170,5,0.100000,0.001000,1.30,9,1.0e-04,0.195000,0.417149,0.237500,8.89,Success
6171,1,1.000000,0.001000,1.30,9,1.0e-04,0.212500,0.454132,0.227500,8.92,Success
6172,2,1.000000,0.001000,1.30,9,1.0e-04,0.247500,0.488305,0.270000,9.01,Success
6173,3,1.000000,0.001000,1.30,9,1.0e-04,0.232500,0.464946,0.237500,8.84,Success
6174,4,1.000000,0.001000,1.30,9,1.0e-04,0.252500,0.482950,0.262500,8.79,Success
6175,5,1.000000,0.001000,1.30,9,1.0e-04,0.225000,0.464904,0.240000,8.83,Success
6176,1,0.000100,0.010000,1.30,9,1.0e-04,0.565000,0.775278,0.602500,8.77,Success
6177,2,0.000100,0.010000,1.30,9,1.0e-04,0.685000,0.846864,0.712500,8.97,Success
6178,3,0.000100,0.010000,1.30,9,1.0e-04,0.627500,0.811283,0.655000,8.89,Success
6179,4,0.000100,0.010000,1.30,9,1.0e-04,0.730000,0.864804,0.750000,9.14,Success
6180,5,0.000100,0.010000,1.30,9,1.0e-04,0.487500,0.722633,0.522500,8.80,Success
6181,1,0.001000,0.010000,1.30,9,1.0e-04,0.582500,0.776825,0.622500,8.92,Success
6182,2,0.001000,0.010000,1.30,9,1.0e-04,0.680000,0.842371,0.710000,8.77,Success
6183,3,0.001000,0.010000,1.30,9,1.0e-04,0.705000,0.841742,0.730000,8.89,Success
6184,4,0.001000,0.010000,1.30,9,1.0e-04,0.705000,0.838969,0.730000,8.76,Success
6185,5,0.001000,0.010000,1.30,9,1.0e-04,0.482500,0.727638,0.522500,8.82,Success
6186,1,0.010000,0.010000,1.30,9,1.0e-04,0.510000,0.738519,0.542500,9.03,Success
6187,2,0.010000,0.010000,1.30,9,1.0e-04,0.652500,0.841985,0.697500,8.91,Success
6188,3,0.010000,0.010000,1.30,9,1.0e-04,0.660000,0.826761,0.687500,8.88,Success
6189,4,0.010000,0.010000,1.30,9,1.0e-04,0.650000,0.823116,0.680000,8.92,Success
6190,5,0.010000,0.010000,1.30,9,1.0e-04,0.487500,0.707689,0.535000,8.88,Success
6191,1,0.100000,0.010000,1.30,9,1.0e-04,0.070000,0.271463,0.140000,8.77,Success
6192,2,0.100000,0.010000,1.30,9,1.0e-04,0.067500,0.307199,0.150000,8.85,Success
6193,3,0.100000,0.010000,1.30,9,1.0e-04,0.065000,0.271058,0.137500,8.82,Success
6194,4,0.100000,0.010000,1.30,9,1.0e-04,0.060000,0.269120,0.135000,9.12,Success
6195,5,0.100000,0.010000,1.30,9,1.0e-04,0.057500,0.255937,0.125000,8.76,Success
6196,1,1.000000,0.010000,1.30,9,1.0e-04,0.200000,0.391160,0.245000,8.80,Success
6197,2,1.000000,0.010000,1.30,9,1.0e-04,0.185000,0.484746,0.285000,8.78,Success
6198,3,1.000000,0.010000,1.30,9,1.0e-04,0.232500,0.451096,0.280000,8.84,Success
6199,4,1.000000,0.010000,1.30,9,1.0e-04,0.242500,0.476374,0.275000,8.89,Success
6200,5,1.000000,0.010000,1.30,9,1.0e-04,0.150000,0.405400,0.202500,8.85,Success
6201,1,0.000100,0.100000,1.30,9,1.0e-04,0.462500,0.686734,0.500000,7.42,Success
6202,2,0.000100,0.100000,1.30,9,1.0e-04,0.690000,0.847201,0.717500,8.93,Success
6203,3,0.000100,0.100000,1.30,9,1.0e-04,0.640000,0.808857,0.660000,9.06,Success
6204,4,0.000100,0.100000,1.30,9,1.0e-04,0.675000,0.817880,0.697500,8.89,Success
6205,5,0.000100,0.100000,1.30,9,1.0e-04,0.460000,0.669535,0.492500,8.80,Success
6206,1,0.001000,0.100000,1.30,9,1.0e-04,0.525000,0.723636,0.570000,7.35,Success
6207,2,0.001000,0.100000,1.30,9,1.0e-04,0.692500,0.849266,0.712500,8.77,Success
6208,3,0.001000,0.100000,1.30,9,1.0e-04,0.640000,0.807663,0.670000,8.90,Success
6209,4,0.001000,0.100000,1.30,9,1.0e-04,0.670000,0.831199,0.712500,9.36,Success
6210,5,0.001000,0.100000,1.30,9,1.0e-04,0.457500,0.669456,0.487500,8.85,Success
6211,1,0.010000,0.100000,1.30,9,1.0e-04,0.507500,0.721922,0.542500,8.59,Success
6212,2,0.010000,0.100000,1.30,9,1.0e-04,0.705000,0.851418,0.727500,8.87,Success
6213,3,0.010000,0.100000,1.30,9,1.0e-04,0.632500,0.821652,0.685000,8.74,Success
6214,4,0.010000,0.100000,1.30,9,1.0e-04,0.672500,0.827077,0.695000,8.96,Success
6215,5,0.010000,0.100000,1.30,9,1.0e-04,0.395000,0.638422,0.445000,8.82,Success
6216,1,0.100000,0.100000,1.30,9,1.0e-04,0.492500,0.709039,0.532500,9.06,Success
6217,2,0.100000,0.100000,1.30,9,1.0e-04,0.677500,0.840833,0.720000,10.07,Success
6218,3,0.100000,0.100000,1.30,9,1.0e-04,0.625000,0.806383,0.660000,9.20,Success
6219,4,0.100000,0.100000,1.30,9,1.0e-04,0.667500,0.815672,0.687500,8.97,Success
6220,5,0.100000,0.100000,1.30,9,1.0e-04,0.452500,0.679256,0.497500,8.98,Success
6221,1,1.000000,0.100000,1.30,9,1.0e-04,0.157500,0.382634,0.187500,9.42,Success
